FPGA Time,Match Time,Theta,Left Front Absolute,Left Front Assumed,Right Front Absolute,Right Front Assumed,Left Rear Absolute,Left Rear Assumed,Right Rear Absolute,Right Rear Assumed,TargetX,TargetY,TargetTheta,Pose Theta,poseX,poseY,Shoulder Absolute Pos,Shoulder Motor Pos,Extension Pos,Elbow Absolute Pos,Elbow Motor Pos,Shoulder Desired Pos,Extension Desired Pos,Elbow Desired Pos,determineArmZoneHandOff,DesiredIntakeAngle,Commanded Extension Position,AutoState,Driving,
5.243588,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.259359,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.262077,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.278113,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.282416,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.296107,-1.0,-4.6527099609375,,,,,,,,,,,,-4.6527099609375,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.298383,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.309093,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.311449,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.322041,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.324201,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.334615,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.337416,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.348959,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.36153,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.389715,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.392867,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.405739,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.410386,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.420878,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.422893,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.43352,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
5.435647,-1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
5.446503,-1.0,-4.65545654296875,,,,,,,,,,,,-4.65545654296875,-3.220438959491066E-6,4.707315820084058E-6,,,313.505859375,,,,,,,,,,,
